32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,64,0,0,0,2,2,0,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,2,0,0,64,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,2,0,64,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,2,64,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,2,64,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,64,1,0,0,0,0,2,2,0,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,64,0,0,0,1,0,1,1,0,1,0,0,0,0,2,2,0,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,64,1,0,0,0,0,2,2,0,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,64,1,0,0,0,0,2,2,0,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,64,1,0,0,0,0,2,2,0,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,64,1,0,0,0,0,2,2,0,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,2,64,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,2,64,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,2,64,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,2,64,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,2,64,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,16,0,0,0,1,0,1,1,16,1,0,0,0,0,2,18,68,16,16,2,1,2,1,1,18,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,16,0,0,0,1,0,1,1,16,1,0,0,0,0,2,18,68,16,16,2,1,2,1,1,18,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,16,0,0,0,1,0,1,1,80,1,0,0,0,0,2,18,4,16,16,2,1,2,1,1,18,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,80,0,0,0,1,0,1,1,16,1,0,0,0,0,2,18,4,16,16,2,1,2,1,1,18,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,16,64,0,0,1,0,1,1,16,1,0,0,0,0,2,18,4,16,16,2,1,2,1,1,18,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,16,64,0,0,1,0,1,1,16,1,0,0,0,0,2,18,4,16,16,2,1,2,1,1,18,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,8,64,0,0,1,0,1,1,8,1,0,0,0,0,2,8,8,8,8,2,1,2,1,1,8,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,64,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,2,1,2,1,1,0,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,64,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,2,1,2,1,1,0,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,64,1,0,0,0,0,2,0,0,0,0,2,1,2,1,1,0,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,64,0,0,2,1,2,1,1,0,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,2,1,2,1,1,64,1,2,0,0,0,0,0,0,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,2,1,2,1,1,0,1,2,0,0,0,0,0,64,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,2,1,2,1,1,0,1,2,0,0,0,0,0,64,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0,0,2,128;0
32,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,16,0,0,2,1,2,1,1,16,1,2,0,0,0,16,16,68,18,0,2,1,2,1,1,18,1,2,0,2,0,0,0,0,2,128;0
